date,settle,pre_cur_linear,pre_five_linear,pre_ten_linear,pre_cur_nlinear,pre_five_nl,pre_ten_nlinear
9/15/14,343,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/16/14,343.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/17/14,341.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/18/14,338.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/19/14,331.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/22/14,330.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/23/14,325.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/24/14,329.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/25/14,326,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/26/14,323,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/29/14,325.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/30/14,320.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/1/14,321.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/2/14,322.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/3/14,323.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/6/14,332.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/7/14,340.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/8/14,343.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/9/14,344.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/10/14,334,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/13/14,346,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/14/14,357,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
10/15/14,347.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/16/14,352.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/17/14,348,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/20/14,348.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/21/14,356,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/22/14,353,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/23/14,359.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/24/14,353,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/27/14,363,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/28/14,364.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/29/14,375.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
10/30/14,374,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
10/31/14,376.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/3/14,373.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
11/4/14,377.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
11/5/14,383,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/6/14,384,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/7/14,380.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/10/14,382,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/11/14,386.5,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
11/12/14,390.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/13/14,398.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/14/14,394.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/17/14,390.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/18/14,385,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/19/14,376,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/20/14,386.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
11/21/14,385.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/24/14,380.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/25/14,387.25,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
11/26/14,391.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
11/28/14,388.75,251.3277158,250.1311558,249.9361776,5.584408656,5.583347322,5.58360112
12/1/14,389.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/2/14,381.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/3/14,382,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/4/14,389.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/5/14,395,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/8/14,390.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
12/9/14,395.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/10/14,393.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/11/14,398.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
12/12/14,407.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/15/14,408.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/16/14,406,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/17/14,408.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/18/14,411,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/19/14,410.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/22/14,411.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/23/14,414,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/24/14,407.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/26/14,414.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/29/14,412.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/30/14,406.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/31/14,397,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/2/15,395.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/5/15,406,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/6/15,405,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/7/15,396.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/8/15,394.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/9/15,400.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/12/15,402,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/13/15,385.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/14/15,381,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/15/15,380,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/16/15,387,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/20/15,390.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/21/15,388,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/22/15,383.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/23/15,386.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/26/15,384,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/27/15,381.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/28/15,373.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/29/15,371.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/30/15,370,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/2/15,369.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/3/15,393.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
2/4/15,391.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/5/15,393.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/6/15,394,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/9/15,399.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/10/15,396.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/11/15,393.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/12/15,391,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/13/15,395.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/17/15,397.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/18/15,392,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/19/15,397.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/20/15,393,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/23/15,386.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/24/15,385.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/25/15,383.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/26/15,388.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
2/27/15,393.25,251.3277158,250.1311558,249.9361776,5.584408656,5.583347322,5.58360112
3/2/15,388,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/3/15,391,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/4/15,389.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/5/15,390.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/6/15,386,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/9/15,388.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/10/15,388,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/11/15,391,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/12/15,388.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/13/15,380.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/16/15,379,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/17/15,371,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/18/15,374.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
3/19/15,373.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/20/15,385,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/23/15,390.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/24/15,393.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
3/25/15,395,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/26/15,391.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/27/15,391,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
3/30/15,394.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/31/15,376.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/1/15,381.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/2/15,394.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/6/15,393,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/7/15,391,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/8/15,387.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/9/15,385.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/10/15,384.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/13/15,378,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/14/15,381,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/15/15,383,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/16/15,383.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/17/15,386.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/20/15,384.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/21/15,380,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/22/15,379.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
4/23/15,376.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/24/15,369.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/27/15,364.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/28/15,364.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/29/15,367.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/30/15,366.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/1/15,363,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/4/15,361.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/5/15,362.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/6/15,366.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/7/15,361.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/8/15,363,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/11/15,360.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/12/15,361,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/13/15,362.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/14/15,368,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/15/15,365.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/18/15,368,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/19/15,362,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/20/15,360,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/21/15,365,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
5/22/15,360,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/26/15,355,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/27/15,349.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/28/15,353.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/29/15,351.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/1/15,352.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/2/15,365.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
6/3/15,365.75,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
6/4/15,370.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
6/5/15,367.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
6/8/15,372.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
6/9/15,372.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
6/10/15,364.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/11/15,363,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/12/15,358.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
6/15/15,352.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/16/15,359.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/17/15,365.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/18/15,363.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
6/19/15,358.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/22/15,364.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/23/15,372,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/24/15,371.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/25/15,382.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
6/26/15,392.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
6/29/15,392,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/30/15,422,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
7/1/15,422.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/2/15,428.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/6/15,426.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/7/15,423.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/8/15,424.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
7/9/15,428.75,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
7/10/15,434.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/13/15,440.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/14/15,428.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
7/15/15,429.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
7/16/15,430,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/17/15,420.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/20/15,405,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/21/15,406.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/22/15,402.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
7/23/15,403.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/24/15,392.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/27/15,373,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/28/15,375,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/29/15,367.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/30/15,373.25,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
7/31/15,371,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/3/15,366.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/4/15,378.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/5/15,383.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/6/15,380.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/7/15,383.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/10/15,401,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/11/15,387.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/12/15,368,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/13/15,375.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/14/15,375.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/17/15,374.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/18/15,377.25,155.2138563,155.7040201,154.3310585,5.69682941,5.696001598,5.694838881
8/19/15,378.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/20/15,382.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/21/15,377.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/24/15,380.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/25/15,377,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/26/15,373.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/27/15,375,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/28/15,375,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/31/15,375.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/1/15,369,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/2/15,367.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
9/3/15,361.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/4/15,363,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/8/15,368.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/9/15,369,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/10/15,374.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/11/15,387,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/14/15,393.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/15/15,390.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/16/15,386,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/17/15,379.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/18/15,377.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/21/15,384.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/22/15,380.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/23/15,383.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
9/24/15,381.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/25/15,389,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/28/15,386.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/29/15,389,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/30/15,387.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
10/1/15,388.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/2/15,389.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/5/15,393.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/6/15,398.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/7/15,395.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/8/15,391.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/9/15,382.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/12/15,380.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/13/15,384.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/14/15,379,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/15/15,375.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/16/15,376.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/19/15,373,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/20/15,376.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/21/15,380.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/22/15,378.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/23/15,379.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/26/15,384.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/27/15,380,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/28/15,376,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/29/15,380,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/30/15,382.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/2/15,376.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/3/15,388.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/4/15,388.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/5/15,382.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/6/15,381.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/9/15,376,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/10/15,368,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/11/15,370,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
11/12/15,369.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
11/13/15,365.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/16/15,366.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/17/15,368,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/18/15,368.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/19/15,370.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/20/15,369.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/23/15,373,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/24/15,369.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/25/15,372.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
11/27/15,367.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/30/15,372.25,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
12/1/15,373.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
