"","tweets_corn$date","tweets_corn$settle","pre_cur_linear$lower.1","pre_cur_linear$lower.2","pre_five_linear$lower.1","pre_five_linear$lower.2","pre_ten_linear$lower.1","pre_ten_linear$lower.2","pre_cur_nlinear$lower.1","pre_cur_nlinear$lower.2","lower.1","lower.2","pre_ten_nlinear$lower.1","pre_ten_nlinear$lower.2"
"1323",801,376.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1324",807,373.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1325",813,377.5,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1326",831,369,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1327",838,381,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1328",844,377.5,270.053360732601,172.101195561638,269.324994696742,171.157497690032,267.907133103045,169.588559071273,5.7394174972536,5.55227171697914,5.73806849382889,5.55043699319889,5.73679574771558,5.54882325417098
"1329",851,389,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1330",858,390.75,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1331",878,394,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1332",885,397,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1333",892,399.5,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1334",899,390,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1335",905,394.5,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1336",926,397.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1337",933,397.5,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1338",939,404.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1339",945,408.25,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1340",952,412.75,168.939389099082,69.5598031244952,170.189822088618,70.5913363426982,167.387335800471,67.6333638408233,5.48694616929825,5.28305846132427,5.48812620551973,5.28371533390966,5.48536980654445,5.28056012791313
"1341",980,404.75,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1342",987,413.75,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1343",993,415.75,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1344",1000,419.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1345",1021,429,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1346",1028,430.5,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1347",1035,434.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1348",1041,430.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1349",1047,427.5,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1350",1067,435.5,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1351",1074,441.75,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1352",1079,434,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1353",1084,430.5,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1354",1090,442.75,188.423651634848,89.9866736221842,188.726650435092,90.0738377709674,187.038748010231,88.2336543726812,5.67223794182251,5.4833223652994,5.67225074271516,5.48284571994204,5.67147421121436,5.48172495551337
"1355",1108,426.75,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1356",1114,402.25,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1357",1120,398.25,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1358",1124,392.5,270.053360732601,172.101195561638,269.324994696742,171.157497690032,267.907133103045,169.588559071273,5.7394174972536,5.55227171697914,5.73806849382889,5.55043699319889,5.73679574771558,5.54882325417098
"1359",1130,389,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1360",1148,389.25,203.694391718151,105.62320891598,203.341726257416,105.056096245397,202.557496027608,104.119115913911,5.64671468175503,5.45909645293725,5.64577866706239,5.45767367812871,5.64533529328531,5.45688838140284
"1361",1154,388.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1362",1160,377.75,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1363",1166,365.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1364",1172,360,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1365",1195,350.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1366",1200,341.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1367",1206,341.75,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1368",1212,355,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1369",1230,348.25,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1370",1236,352.25,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1371",1241,362,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1372",1247,357.75,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1373",1253,352.25,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1374",1271,357,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1375",1277,341.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1376",1282,337.5,333.12964214348,235.212975496685,332.323463135051,234.192144394804,330.064626611556,231.782120461384,5.81954046315172,5.63286607289839,5.81838982522086,5.63123102267378,5.81233343877176,5.62484819365134
"1377",1287,334.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1378",1293,335,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1379",1311,334.75,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1380",1317,332.5,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1381",1323,335.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1382",1329,331.25,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1383",1335,334.5,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1384",1351,325.75,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1385",1357,334,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1386",1362,335,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1387",1368,331,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1388",1374,334.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1389",1391,334.75,155.213856349398,56.7013063985763,155.704020083103,56.9757145920461,154.331058518112,55.4486419579618,5.69682940975049,5.50232014528454,5.69600159753717,5.5009900479086,5.69483888118631,5.4994728588016
"1390",1397,332.5,300.123662944955,202.239436195212,299.504164726257,201.405108423505,297.562074668461,199.310957736495,5.80115188416307,5.61500610481527,5.79948211781616,5.61285362700726,5.79455724937937,5.60758660123686
"1391",1402,333,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1392",1408,331.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1393",1414,333,300.123662944955,202.239436195212,299.504164726257,201.405108423505,297.562074668461,199.310957736495,5.80115188416307,5.61500610481527,5.79948211781616,5.61285362700726,5.79455724937937,5.60758660123686
"1394",1430,337,270.053360732601,172.101195561638,269.324994696742,171.157497690032,267.907133103045,169.588559071273,5.7394174972536,5.55227171697914,5.73806849382889,5.55043699319889,5.73679574771558,5.54882325417098
"1395",1436,337.25,333.12964214348,235.212975496685,332.323463135051,234.192144394804,330.064626611556,231.782120461384,5.81954046315172,5.63286607289839,5.81838982522086,5.63123102267378,5.81233343877176,5.62484819365134
"1396",1442,339.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1397",1447,342,333.12964214348,235.212975496685,332.323463135051,234.192144394804,330.064626611556,231.782120461384,5.81954046315172,5.63286607289839,5.81838982522086,5.63123102267378,5.81233343877176,5.62484819365134
"1398",1453,343.75,333.12964214348,235.212975496685,332.323463135051,234.192144394804,330.064626611556,231.782120461384,5.81954046315172,5.63286607289839,5.81838982522086,5.63123102267378,5.81233343877176,5.62484819365134
"1399",1470,342.5,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1400",1476,337.25,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1401",1482,336.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1402",1488,332,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1403",1494,325,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1404",1512,320.75,300.123662944955,202.239436195212,299.504164726257,201.405108423505,297.562074668461,199.310957736495,5.80115188416307,5.61500610481527,5.79948211781616,5.61285362700726,5.79455724937937,5.60758660123686
"1405",1518,315.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1406",1523,315.5,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1407",1528,323.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1408",1534,328.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1409",1558,328.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1410",1564,333.25,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1411",1569,338.5,270.053360732601,172.101195561638,269.324994696742,171.157497690032,267.907133103045,169.588559071273,5.7394174972536,5.55227171697914,5.73806849382889,5.55043699319889,5.73679574771558,5.54882325417098
"1412",1575,341,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1413",1593,339.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1414",1598,330,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1415",1604,331.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1416",1609,330,300.123662944955,202.239436195212,299.504164726257,201.405108423505,297.562074668461,199.310957736495,5.80115188416307,5.61500610481527,5.79948211781616,5.61285362700726,5.79455724937937,5.60758660123686
"1417",1615,337,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1418",1632,337.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1419",1639,340.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1420",1645,340,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1421",1652,336.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1422",1659,336.5,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1423",1678,329,203.694391718151,105.62320891598,203.341726257416,105.056096245397,202.557496027608,104.119115913911,5.64671468175503,5.45909645293725,5.64577866706239,5.45767367812871,5.64533529328531,5.45688838140284
"1424",1684,331.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1425",1690,329.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1426",1695,329.25,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1427",1701,336.75,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1428",1721,346,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1429",1727,348.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1430",1732,347.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1431",1737,340.5,300.123662944955,202.239436195212,299.504164726257,201.405108423505,297.562074668461,199.310957736495,5.80115188416307,5.61500610481527,5.79948211781616,5.61285362700726,5.79455724937937,5.60758660123686
"1432",1744,339.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1433",1763,343.25,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1434",1770,345.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1435",1777,337,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1436",1784,349.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1437",1791,354.25,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1438",1810,354,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1439",1817,353.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1440",1823,357.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1441",1829,351,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1442",1836,352.5,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1443",1853,348.25,237.103806686174,139.213983783179,236.5634002815,138.458745802091,235.462216272166,137.205575044914,5.69509807362734,5.50879291733735,5.6939608418192,5.50717224196794,5.69310643893586,5.50597831920973
"1444",1860,349.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1445",1866,354,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1446",1872,357.5,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1447",1879,355,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1448",1897,354.75,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1449",1904,349,347.916562653694,250.109292221673,346.453188680955,248.431842404619,345.098573636398,246.92586191353,5.92808017569513,5.74209826118788,5.92442648018582,5.7379646758739,5.92072462491103,5.7339262355837
"1450",1910,355.5,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1451",1916,357,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1452",1922,357.5,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1453",1941,355.25,203.694391718151,105.62320891598,203.341726257416,105.056096245397,202.557496027608,104.119115913911,5.64671468175503,5.45909645293725,5.64577866706239,5.45767367812871,5.64533529328531,5.45688838140284
"1454",1948,362.75,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1455",1955,349.75,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1456",1962,352,318.08498127359,220.336281939704,316.511568174306,218.547669980833,315.678902758345,217.56341505921,5.84118072244118,5.65550640932506,5.83764985544985,5.65149160145894,5.83551283339491,5.64901619121889
"1457",1969,349,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1458",1986,345.25,284.936280587068,187.144386247833,283.551406370439,185.545120403846,283.037449353899,184.879740384319,5.713827761501,5.52794410019912,5.71153443692773,5.52517012322736,5.710594706487,5.52389163457123
"1459",1992,349.25,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
"1460",1998,346.5,381.121787764437,283.3876673177,379.471156732641,281.522832508631,377.797763806022,279.697870810651,5.94407287795731,5.75843973440829,5.94067447211701,5.754560362481,5.9375773312716,5.75112467058645
