9/22/2011,650.0,0
9/23/2011,638.5,1
9/26/2011,648.0,0
9/27/2011,652.25,0
9/28/2011,630.75,0
9/29/2011,632.5,0
9/30/2011,592.5,1
10/3/2011,592.5,1
10/4/2011,587.75,1
10/5/2011,605.5,1
10/6/2011,605.5,1
10/7/2011,600.0,1
10/10/2011,605.0,1
10/11/2011,645.0,0
10/12/2011,640.75,0
10/13/2011,638.25,1
10/14/2011,640.0,1
10/17/2011,640.5,1
10/18/2011,644.0,1
10/19/2011,638.5,1
10/20/2011,649.5,0
10/21/2011,649.25,0
10/24/2011,651.0,0
10/25/2011,650.75,0
10/26/2011,637.25,1
10/27/2011,651.5,1
10/28/2011,655.0,1
10/31/2011,647.0,1
11/1/2011,654.25,1
11/2/2011,656.0,1
11/3/2011,663.75,1
11/4/2011,666.25,0
11/7/2011,665.25,0
11/8/2011,671.0,0
11/9/2011,665.0,0
11/10/2011,654.75,0
11/11/2011,647.75,0
11/14/2011,643.25,0
11/15/2011,654.75,0
11/16/2011,652.0,0
11/17/2011,623.25,0
11/18/2011,618.0,0
11/21/2011,605.0,0
11/22/2011,605.75,0
11/23/2011,595.5,1
11/25/2011,590.0,1
11/28/2011,598.5,1
11/29/2011,605.5,0
11/30/2011,608.0,0
12/1/2011,601.5,0
12/2/2011,595.25,0
12/5/2011,591.0,1
12/6/2011,596.5,0
12/7/2011,592.75,1
12/8/2011,600.25,0
12/9/2011,594.25,0
12/12/2011,594.0,0
12/13/2011,594.5,0
12/14/2011,580.75,1
12/15/2011,579.0,1
12/16/2011,583.0,1
12/19/2011,601.0,1
12/20/2011,607.0,1
12/21/2011,616.5,1
12/22/2011,617.5,1
12/23/2011,619.5,1
12/27/2011,633.25,1
12/28/2011,642.5,1
12/29/2011,638.0,1
12/30/2011,646.5,1
1/3/2012,658.5,0
1/4/2012,658.5,0
1/5/2012,643.5,1
1/6/2012,643.5,0
1/9/2012,652.0,0
1/10/2012,652.0,0
1/11/2012,651.5,0
1/12/2012,611.5,0
1/13/2012,599.5,1
1/17/2012,604.0,1
1/18/2012,593.5,1
1/19/2012,606.0,1
1/20/2012,611.5,1
1/23/2012,620.0,1
1/24/2012,630.25,1
1/25/2012,634.5,1
1/26/2012,634.5,1
1/27/2012,641.75,0
1/30/2012,631.75,1
1/31/2012,639.0,1
2/1/2012,642.0,1
2/2/2012,649.5,1
2/3/2012,650.75,0
2/6/2012,651.25,0
2/7/2012,648.5,0
2/8/2012,648.0,0
2/9/2012,641.5,0
2/10/2012,635.5,1
2/13/2012,643.0,0
2/14/2012,638.0,0
2/15/2012,631.0,1
2/16/2012,639.75,1
2/17/2012,645.25,0
2/21/2012,633.5,1
2/22/2012,641.25,1
2/23/2012,642.5,1
2/24/2012,644.0,1
